29001  transactions
creator setHeroAssetAddress  success
creator transferOwnership  success
user820 depositHeroToGateway 20050974 success
user4 withdrawHeroToAssetOwnerByAdmin 40120010 success
user820 depositHeroToGateway 20080043 success
user4 withdrawHeroToAssetOwnerByAdmin 20070553 success
user4 withdrawHeroToAssetOwnerByAdmin 20040676 success
user4 withdrawHeroToAssetOwnerByAdmin 20070048 success
user4 withdrawHeroToAssetOwnerByAdmin 20070705 success
user4 withdrawHeroToAssetOwnerByAdmin 20071133 success
user4 withdrawHeroToAssetOwnerByAdmin 20070269 success
user4 withdrawHeroToAssetOwnerByAdmin 20070967 success
user4 withdrawHeroToAssetOwnerByAdmin 20070162 success
user4 withdrawHeroToAssetOwnerByAdmin 20070245 success
user821 depositHeroToGateway 20070516 success
user821 depositHeroToGateway 20070516 fail
user4 withdrawHeroToAssetOwnerByAdmin 20070296 success
user92 depositHeroToGateway 20050578 success
user822 depositHeroToGateway 20070243 success
user821 depositHeroToGateway 20010358 success
user4 mintHero 20070439 success
user4 withdrawHeroToAssetOwnerByAdmin 20070439 success
user4 withdrawHeroToAssetOwnerByAdmin 30030158 success
user636 depositHeroToGateway 20070522 success
user635 depositHeroToGateway 20071017 success
user636 depositHeroToGateway 20070889 success
user823 depositHeroToGateway 20040676 success
user821 depositHeroToGateway 20050584 success
user800 depositHeroToGateway 20060129 success
user88 depositHeroToGateway 40080009 success
user88 depositHeroToGateway 30110108 success
user821 depositHeroToGateway 20030184 success
user642 depositHeroToGateway 40050091 success
user642 depositHeroToGateway 40170040 success
user823 depositHeroToGateway 20010593 success
user636 depositHeroToGateway 20070755 success
user636 depositHeroToGateway 20071068 success
user4 mintHero 20070501 success
user4 withdrawHeroToAssetOwnerByAdmin 20070501 success
user823 depositHeroToGateway 20020254 success
user4 mintHero 40180073 success
user4 withdrawHeroToAssetOwnerByAdmin 40180073 success
user4 mintHero 50110012 success
user823 depositHeroToGateway 20040384 success
user4 withdrawHeroToAssetOwnerByAdmin 50110012 success
user4 mintHero 30110171 success
user4 withdrawHeroToAssetOwnerByAdmin 30110171 success
user4 mintHero 40180026 success
user4 withdrawHeroToAssetOwnerByAdmin 40180026 success
user705 depositHeroToGateway 50110012 success
user752 depositHeroToGateway 20070501 success
user4 mintHero 20080080 success
user4 withdrawHeroToAssetOwnerByAdmin 20080080 success
user306 depositHeroToGateway 40180026 success
user824 depositHeroToGateway 20080080 fail
user4 mintHero 40180071 success
user4 withdrawHeroToAssetOwnerByAdmin 40180071 success
user4 mintHero 40180075 success
user4 withdrawHeroToAssetOwnerByAdmin 40180075 success
user4 mintHero 30150040 success
user4 withdrawHeroToAssetOwnerByAdmin 30150040 success
user727 depositHeroToGateway 40050070 success
user4 mintHero 30150058 success
user727 depositHeroToGateway 40060070 success
user824 depositHeroToGateway 20080080 success
user4 withdrawHeroToAssetOwnerByAdmin 30150058 success
user4 mintHero 20080045 success
user727 depositHeroToGateway 40120010 success
user4 withdrawHeroToAssetOwnerByAdmin 20080045 success
user439 depositHeroToGateway 40170054 success
user825 depositHeroToGateway 40180075 success
user705 depositHeroToGateway 40180073 success
user825 depositHeroToGateway 20080045 success
user4 withdrawHeroToAssetOwnerByAdmin 30070058 success
user825 depositHeroToGateway 40180071 success
user825 depositHeroToGateway 30150040 success
user825 depositHeroToGateway 30150058 success
user4 withdrawHeroToAssetOwnerByAdmin 20050990 success
user752 depositHeroToGateway 30070058 success
user591 depositHeroToGateway 30010243 success
user4 withdrawHeroToAssetOwnerByAdmin 50020004 success
user74 depositHeroToGateway 50070011 success
user4 withdrawHeroToAssetOwnerByAdmin 50090010 success
user74 depositHeroToGateway 40120044 success
user4 mintHero 50120009 success
user4 withdrawHeroToAssetOwnerByAdmin 50120009 success
user4 withdrawHeroToAssetOwnerByAdmin 40020083 success
user4 mintHero 40180079 success
user4 withdrawHeroToAssetOwnerByAdmin 40180079 success
user4 withdrawHeroToAssetOwnerByAdmin 40110073 success
user728 depositHeroToGateway 50120009 success
user728 depositHeroToGateway 50090010 success
user728 depositHeroToGateway 50020004 success
user591 depositHeroToGateway 40180079 success
user591 depositHeroToGateway 40110073 success
user591 depositHeroToGateway 40020083 success
user35 depositHeroToGateway 50120007 success
user244 depositHeroToGateway 20070614 success
user826 depositHeroToGateway 20050741 success
user819 depositHeroToGateway 20060300 success
user826 depositHeroToGateway 30010001 success
user826 depositHeroToGateway 20070597 success
user4 mintHero 40180002 success
user4 withdrawHeroToAssetOwnerByAdmin 40180002 success
user4 mintHero 30150021 success
user4 withdrawHeroToAssetOwnerByAdmin 30150021 success
user4 mintHero 20080053 success
user4 withdrawHeroToAssetOwnerByAdmin 20080053 success
user827 depositHeroToGateway 40050057 success
user4 mintHero 20060038 success
user4 withdrawHeroToAssetOwnerByAdmin 20060038 success
user4 mintHero 20060275 success
user4 withdrawHeroToAssetOwnerByAdmin 20060275 success
user4 mintHero 20060276 success
user4 withdrawHeroToAssetOwnerByAdmin 20060276 success
user4 withdrawHeroToAssetOwnerByAdmin 20040138 success
user4 mintHero 20060161 success
user4 withdrawHeroToAssetOwnerByAdmin 20060161 success
user738 depositHeroToGateway 20060161 success
user345 depositHeroToGateway 20080089 success
user345 depositHeroToGateway 40130076 success
user737 depositHeroToGateway 20040138 success
user4 withdrawHeroToAssetOwnerByAdmin 30110108 success
user4 withdrawHeroToAssetOwnerByAdmin 30040161 success
user316 depositHeroToGateway 20080008 success
user316 depositHeroToGateway 20070300 success
user4 withdrawHeroToAssetOwnerByAdmin 20050650 success
user4 withdrawHeroToAssetOwnerByAdmin 30020192 success
user4 withdrawHeroToAssetOwnerByAdmin 20010326 success
user4 withdrawHeroToAssetOwnerByAdmin 20020173 success
user4 mintHero 20040110 success
user733 depositHeroToGateway 30040044 success
user4 withdrawHeroToAssetOwnerByAdmin 20040110 success
user4 withdrawHeroToAssetOwnerByAdmin 20050120 success
user816 depositHeroToGateway 20050920 success
user816 depositHeroToGateway 20050920 fail
user816 depositHeroToGateway 20050920 fail
user816 depositHeroToGateway 20050920 fail
user816 depositHeroToGateway 20010028 success
user816 depositHeroToGateway 30150047 success
user816 depositHeroToGateway 30010003 success
user4 mintHero 50120012 success
user4 withdrawHeroToAssetOwnerByAdmin 50120012 success
user129 depositHeroToGateway 30150014 success
user129 depositHeroToGateway 30150045 success
user129 depositHeroToGateway 20060150 success
user33 depositHeroToGateway 50120012 success
user33 depositHeroToGateway 20020049 success
user33 depositHeroToGateway 30010092 success
user33 depositHeroToGateway 20030323 success
user4 mintHero 30110154 success
user4 withdrawHeroToAssetOwnerByAdmin 30110154 success
user4 withdrawHeroToAssetOwnerByAdmin 20050988 success
user4 withdrawHeroToAssetOwnerByAdmin 20060188 success
user4 mintHero 20060210 success
user4 withdrawHeroToAssetOwnerByAdmin 20060210 success
user4 withdrawHeroToAssetOwnerByAdmin 20060225 success
user4 withdrawHeroToAssetOwnerByAdmin 20010363 success
user4 mintHero 20040339 success
user4 withdrawHeroToAssetOwnerByAdmin 20040339 success
user4 withdrawHeroToAssetOwnerByAdmin 20050314 success
user4 mintHero 50110005 success
user4 withdrawHeroToAssetOwnerByAdmin 50110005 success
user4 withdrawHeroToAssetOwnerByAdmin 30020187 success
user4 withdrawHeroToAssetOwnerByAdmin 30020188 success
user4 withdrawHeroToAssetOwnerByAdmin 30020189 success
user4 withdrawHeroToAssetOwnerByAdmin 30070107 success
user4 withdrawHeroToAssetOwnerByAdmin 30070108 success
user4 withdrawHeroToAssetOwnerByAdmin 30090117 success
user4 mintHero 30110220 success
user4 withdrawHeroToAssetOwnerByAdmin 30110220 success
user4 withdrawHeroToAssetOwnerByAdmin 30020209 success
user4 withdrawHeroToAssetOwnerByAdmin 30020210 success
user4 withdrawHeroToAssetOwnerByAdmin 30040076 success
user794 depositHeroToGateway 20070314 success
user794 depositHeroToGateway 20070334 success
user4 mintHero 30110225 success
user4 withdrawHeroToAssetOwnerByAdmin 30110225 success
user4 withdrawHeroToAssetOwnerByAdmin 20050759 success
user4 mintHero 20060201 success
user4 withdrawHeroToAssetOwnerByAdmin 20060201 success
user4 mintHero 20080037 success
user4 withdrawHeroToAssetOwnerByAdmin 20080037 success
user4 withdrawHeroToAssetOwnerByAdmin 40020003 success
user4 withdrawHeroToAssetOwnerByAdmin 40090005 success
user4 withdrawHeroToAssetOwnerByAdmin 20050696 success
user4 withdrawHeroToAssetOwnerByAdmin 20050698 success
user771 depositHeroToGateway 20070100 success
user4 withdrawHeroToAssetOwnerByAdmin 30020197 success
user4 withdrawHeroToAssetOwnerByAdmin 30020198 success
user4 withdrawHeroToAssetOwnerByAdmin 30020199 success
user4 withdrawHeroToAssetOwnerByAdmin 30070117 success
user4 withdrawHeroToAssetOwnerByAdmin 30070118 success
user4 withdrawHeroToAssetOwnerByAdmin 30090125 success
user4 withdrawHeroToAssetOwnerByAdmin 30110222 success
user4 withdrawHeroToAssetOwnerByAdmin 20050823 success
user4 withdrawHeroToAssetOwnerByAdmin 20050996 success
user4 mintHero 20070022 success
user4 withdrawHeroToAssetOwnerByAdmin 20070022 success
user4 mintHero 20071016 success
user4 withdrawHeroToAssetOwnerByAdmin 20071016 success
user687 depositHeroToGateway 20070022 success
user4 withdrawHeroToAssetOwnerByAdmin 30110207 success
user4 withdrawHeroToAssetOwnerByAdmin 20020371 success
user83 depositHeroToGateway 40150045 success
user4 withdrawHeroToAssetOwnerByAdmin 20050307 success
user4 withdrawHeroToAssetOwnerByAdmin 20050985 success
user4 withdrawHeroToAssetOwnerByAdmin 20060217 success
user4 mintHero 20070398 success
user4 withdrawHeroToAssetOwnerByAdmin 20070398 success
user4 withdrawHeroToAssetOwnerByAdmin 30110197 success
user4 withdrawHeroToAssetOwnerByAdmin 20040315 success
user4 withdrawHeroToAssetOwnerByAdmin 20060221 success
user4 withdrawHeroToAssetOwnerByAdmin 20060259 success
user4 mintHero 20070402 success
user4 withdrawHeroToAssetOwnerByAdmin 20070402 success
user4 withdrawHeroToAssetOwnerByAdmin 30020183 success
user4 withdrawHeroToAssetOwnerByAdmin 20010196 success
user4 mintHero 20071168 success
user4 withdrawHeroToAssetOwnerByAdmin 20071168 success
user17 depositHeroToGateway 20050696 success
user4 withdrawHeroToAssetOwnerByAdmin 30030070 success
user4 mintHero 20071088 success
user17 depositHeroToGateway 20070280 success
user4 withdrawHeroToAssetOwnerByAdmin 20071088 success
user4 withdrawHeroToAssetOwnerByAdmin 30090114 success
user828 depositHeroToGateway 20071016 success
user4 withdrawHeroToAssetOwnerByAdmin 30110210 success
user4 mintHero 20071223 success
user4 withdrawHeroToAssetOwnerByAdmin 20071223 success
user4 withdrawHeroToAssetOwnerByAdmin 30020184 success
user4 withdrawHeroToAssetOwnerByAdmin 30020185 success
user4 withdrawHeroToAssetOwnerByAdmin 30020186 success
user4 withdrawHeroToAssetOwnerByAdmin 30030134 success
user4 withdrawHeroToAssetOwnerByAdmin 30070105 success
user4 withdrawHeroToAssetOwnerByAdmin 30090116 success
user4 mintHero 30110215 success
user4 withdrawHeroToAssetOwnerByAdmin 30110215 success
user829 depositHeroToGateway 20050918 success
user4 withdrawHeroToAssetOwnerByAdmin 20050989 success
user4 mintHero 20060205 success
user829 depositHeroToGateway 20050916 success
user4 withdrawHeroToAssetOwnerByAdmin 20060205 success
user4 withdrawHeroToAssetOwnerByAdmin 50120007 success
user830 depositHeroToGateway 20050923 success
user779 depositHeroToGateway 20050922 success
user439 depositHeroToGateway 30140074 success
user4 mintHero 30150084 success
user439 depositHeroToGateway 30140085 success
user4 withdrawHeroToAssetOwnerByAdmin 30150084 success
user4 mintHero 40180007 success
user831 depositHeroToGateway 20071186 success
user4 withdrawHeroToAssetOwnerByAdmin 40180007 success
user831 depositHeroToGateway 20070855 success
user4 mintHero 40170003 success
user4 withdrawHeroToAssetOwnerByAdmin 40170003 success
user4 mintHero 30100141 success
user4 withdrawHeroToAssetOwnerByAdmin 30100141 success
user4 withdrawHeroToAssetOwnerByAdmin 30020114 success
user4 withdrawHeroToAssetOwnerByAdmin 30080171 success
user4 withdrawHeroToAssetOwnerByAdmin 30140085 success
user284 depositHeroToGateway 40180007 success
user284 depositHeroToGateway 40170003 success
user4 withdrawHeroToAssetOwnerByAdmin 30140074 success
user277 depositHeroToGateway 30020114 success
user277 depositHeroToGateway 30100141 success
user439 depositHeroToGateway 20070511 success
user4 mintHero 20070596 success
user4 withdrawHeroToAssetOwnerByAdmin 20070596 success
user439 depositHeroToGateway 20070663 success
user439 depositHeroToGateway 20071071 success
user4 withdrawHeroToAssetOwnerByAdmin 30040219 success
user4 withdrawHeroToAssetOwnerByAdmin 30110122 success
user4 mintHero 30140089 success
user771 depositHeroToGateway 20070650 success
user4 withdrawHeroToAssetOwnerByAdmin 30140089 success
user4 withdrawHeroToAssetOwnerByAdmin 30030120 success
user4 withdrawHeroToAssetOwnerByAdmin 40050074 success
user4 mintHero 20040626 success
user4 withdrawHeroToAssetOwnerByAdmin 20040626 success
user104 depositHeroToGateway 30030158 success
user830 depositHeroToGateway 20010357 success
user696 depositHeroToGateway 50120007 success
user4 withdrawHeroToAssetOwnerByAdmin 30020220 success
user4 withdrawHeroToAssetOwnerByAdmin 30080022 success
user4 withdrawHeroToAssetOwnerByAdmin 30070151 success
user832 depositHeroToGateway 20070162 fail
user832 depositHeroToGateway 20070162 success
user833 depositHeroToGateway 20040626 success
user4 withdrawHeroToAssetOwnerByAdmin 40120049 success
user184 depositHeroToGateway 40180002 success
user4 mintHero 50110008 success
user184 depositHeroToGateway 30150021 success
user4 withdrawHeroToAssetOwnerByAdmin 50110008 success
user4 mintHero 30150015 success
user4 withdrawHeroToAssetOwnerByAdmin 30150015 success
user184 depositHeroToGateway 20080053 success
user439 depositHeroToGateway 20070836 success
user65 depositHeroToGateway 50110005 success
user17 depositHeroToGateway 20050698 success
user4 withdrawHeroToAssetOwnerByAdmin 40020084 success
user4 withdrawHeroToAssetOwnerByAdmin 40090066 success
user180 depositHeroToGateway 30110208 success
user4 mintHero 20070987 success
user4 withdrawHeroToAssetOwnerByAdmin 20070987 success
user320 depositHeroToGateway 20070295 success
user439 depositHeroToGateway 20070552 success
user287 depositHeroToGateway 20070987 success
user4 withdrawHeroToAssetOwnerByAdmin 20050624 success
user4 withdrawHeroToAssetOwnerByAdmin 20020148 success
user4 withdrawHeroToAssetOwnerByAdmin 20030074 success
user439 depositHeroToGateway 30020205 success
user834 depositHeroToGateway 20070296 success
user835 depositHeroToGateway 20020148 success
user835 depositHeroToGateway 20030074 success
user4 mintHero 20070958 success
user4 withdrawHeroToAssetOwnerByAdmin 20070958 success
user836 depositHeroToGateway 20020386 success
user17 depositHeroToGateway 30150084 success
user439 depositHeroToGateway 20071046 success
user636 depositHeroToGateway 20070635 success
user636 depositHeroToGateway 20070713 success
user636 depositHeroToGateway 20071087 success
user61 depositHeroToGateway 20070381 success
user61 depositHeroToGateway 20070321 success
user4 mintHero 30150085 success
user4 withdrawHeroToAssetOwnerByAdmin 30150085 success
user4 mintHero 30140006 success
user4 withdrawHeroToAssetOwnerByAdmin 30140006 success
user316 depositHeroToGateway 20070521 success
user4 withdrawHeroToAssetOwnerByAdmin 20070090 success
user4 mintHero 20071067 success
user4 withdrawHeroToAssetOwnerByAdmin 20071067 success
user837 depositHeroToGateway 30020204 fail
user837 depositHeroToGateway 30020204 fail
user4 withdrawHeroToAssetOwnerByAdmin 20010300 success
user4 mintHero 20040033 success
user241 depositHeroToGateway 20010300 success
